년월일,호기,총량(kw),평균(kw),최대(kw),최소(kw),"최대(시간별, kw)","최소(시간별, kw)",1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2014-11-25,1,41.791,2,10.886,0,10.886,0.102,0,0,0,0,0,0,0,0,0.703,3.371,7.474,6.206,7.768,10.886,4.338,0.943,0.102,0,0,0,0,0,0,0
2014-11-26,1,74.953,3,22.552,0,22.552,0.032,0,0,0,0,0,0,0,0.032,2.148,6.568,22.552,10.834,9.438,7.261,6.429,8.887,0.804,0,0,0,0,0,0,0
2014-11-27,1,137.696,6,29.003,0,29.003,0.055,0,0,0,0,0,0,0,0.055,0.947,7.585,17.73,25.04,29.003,26.995,20.12,9.064,1.157,0,0,0,0,0,0,0
2014-11-28,1,11.084,0,2.604,0,2.604,0.018,0,0,0,0,0,0,0,0,0.671,2.193,2.241,2.604,1.464,0.94,0.737,0.216,0.018,0,0,0,0,0,0,0
2014-11-29,1,46.01,2,12.357,0,12.357,0.061,0,0,0,0,0,0,0,0,0.061,0.968,1.926,3.793,8.85,12.357,12.064,4.917,1.074,0,0,0,0,0,0,0
2014-11-30,1,23.253,1,8.276,0,8.276,0.055,0,0,0,0,0,0,0,0,0.055,0.352,0.764,4.297,8.276,5.831,2.883,0.705,0.09,0,0,0,0,0,0,0
2014-12-01,1,33.501,1,6.337,0,6.337,0.085,0,0,0,0,0,0,0,0.085,3.574,4.07,3.861,4.103,1.613,4.143,5,6.337,0.715,0,0,0,0,0,0,0
2014-12-02,1,190.601,8,34.13,0,34.13,0.122,0,0,0,0,0,0,0,0.122,6.828,18.855,26.567,32.604,34.13,32.324,27.18,11.219,0.772,0,0,0,0,0,0,0
2014-12-03,1,81.478,3,26.567,0,26.567,0.266,0,0,0,0,0,0,0,0,0,0.946,15.18,26.567,20.316,10.007,5.305,2.891,0.266,0,0,0,0,0,0,0
2014-12-04,1,181.232,8,31.928,0,31.928,0.003,0,0,0,0,0,0,0,0.031,5.573,19.036,25.428,30.516,31.928,30.817,25.205,11.005,1.69,0.003,0,0,0,0,0,0
2014-12-05,1,184.663,8,32.002,0,32.002,0.069,0,0,0,0,0,0,0,0.069,6.657,19.075,26.592,32.002,29.593,31.794,26.992,11.02,0.869,0,0,0,0,0,0,0
2014-12-06,1,181.419,8,31.838,0,31.838,0.065,0,0,0,0,0,0,0,0.065,6.453,18,24.977,30.566,31.838,31.242,26.722,10.709,0.847,0,0,0,0,0,0,0
2014-12-07,1,85.822,4,21.535,0,21.535,0.01,0,0,0,0,0,0,0,0.01,1.264,3.618,7.826,14.406,21.535,9.246,18.316,8.214,1.387,0,0,0,0,0,0,0
2014-12-08,1,130.122,5,26.513,0,26.513,0.719,0,0,0,0,0,0,0,0,0.719,5.003,18.466,25.571,26.513,20.251,23.083,9.638,0.878,0,0,0,0,0,0,0
2014-12-09,1,166.793,7,30.769,0,30.769,0.063,0,0,0,0,0,0,0,0.063,4.409,11.661,24.693,29.526,30.769,29.735,25.055,10.33,0.552,0,0,0,0,0,0,0
2014-12-10,1,55.923,2,20.55,0,20.55,0.001,0,0,0,0,0,0,0,0.001,4.083,12.605,20.55,7.001,9.152,1.455,0.856,0.22,0,0,0,0,0,0,0,0
2014-12-11,1,107.625,4,20.144,0,20.144,1.367,0,0,0,0,0,0,0,0,2.924,10.766,17.921,14.683,16.316,20.144,18.201,5.303,1.367,0,0,0,0,0,0,0
2014-12-12,1,157.866,7,29.751,0,29.751,0.016,0,0,0,0,0,0,0,0.016,3.452,14.697,19.376,26.826,29.751,28.853,23.124,10.041,1.73,0,0,0,0,0,0,0
2014-12-13,1,162.178,7,30.738,0,30.738,0.936,0,0,0,0,0,0,0,0,2.393,12.752,25.172,30.738,30.405,25.389,23.588,10.805,0.936,0,0,0,0,0,0,0
2014-12-14,1,138.931,6,29.629,0,29.629,0.019,0,0,0,0,0,0,0,0.019,5.258,17.385,24.383,29.629,24.941,22.35,10.416,4.16,0.39,0,0,0,0,0,0,0
2014-12-15,1,37.069,2,8.926,0,8.926,0.423,0,0,0,0,0,0,0,0,0.67,3.954,5.231,8.926,7.608,5.286,1.683,3.288,0.423,0,0,0,0,0,0,0
2014-12-16,1,0.978,0,0.537,0,0.537,0.017,0,0,0,0,0,0,0,0,0,0.035,0.091,0.079,0.073,0.146,0.537,0.017,0,0,0,0,0,0,0,0
2014-12-17,1,13.711,1,3.65,0,3.65,0.031,0,0,0,0,0,0,0,0,0,0.232,0.691,1.123,2.656,3.65,3.583,1.745,0.031,0,0,0,0,0,0,0
2014-12-18,1,74.64,3,15.858,0,15.858,0.163,0,0,0,0,0,0,0,0,0.907,3.955,6.879,10.516,13.74,15.858,15.241,7.381,0.163,0,0,0,0,0,0,0
2014-12-19,1,38.855,2,8.656,0,8.656,0.188,0,0,0,0,0,0,0,0,1.116,7.566,8.031,8.656,6.175,3.145,2.702,1.276,0.188,0,0,0,0,0,0,0
2014-12-20,1,60.243,3,23.464,0,23.464,0.008,0,0,0,0,0,0,0,0,0,0,0.008,0.875,5.658,17.164,23.464,12.385,0.689,0,0,0,0,0,0,0
2014-12-21,1,179.882,7,31.254,0,31.254,1.543,0,0,0,0,0,0,0,0,4.56,18.073,25.226,30.242,31.254,30.1,25.822,13.062,1.543,0,0,0,0,0,0,0
2014-12-22,1,73.814,3,18.771,0,18.771,1.109,0,0,0,0,0,0,0,0,1.109,2.888,8.308,18.771,15.163,10.81,9.987,5.538,1.24,0,0,0,0,0,0,0
2014-12-23,1,87.803,4,18.701,0,18.701,0.011,0,0,0,0,0,0,0,0.011,2.003,4.135,4.814,16.358,18.701,16.286,14.381,9.183,1.931,0,0,0,0,0,0,0
2014-12-24,1,41.206,2,17.015,0,17.015,0.324,0,0,0,0,0,0,0,0,0.324,1.306,1.763,2.386,5.483,17.015,9.52,2.343,1.066,0,0,0,0,0,0,0
2014-12-25,1,178.567,7,31.994,0,31.994,0.001,0,0,0,0,0,0,0,0,3.792,16.045,23.807,29.615,31.994,31.009,27.903,13.678,0.723,0.001,0,0,0,0,0,0
2014-12-26,1,158.487,7,32.096,0,32.096,0.002,0,0,0,0,0,0,0,0,0.654,3.051,21.5,30.686,32.096,30.557,26.196,12.801,0.944,0.002,0,0,0,0,0,0
2014-12-27,1,157.214,7,31.155,0,31.155,0.01,0,0,0,0,0,0,0,0,3.364,15.395,19.343,27.51,31.155,25.582,21.178,12.684,0.993,0.01,0,0,0,0,0,0
2014-12-28,1,101.244,4,21.698,0,21.698,1.479,0,0,0,0,0,0,0,0,2.214,7.566,15.644,18.86,21.698,15.395,13.453,4.935,1.479,0,0,0,0,0,0,0
2014-12-29,1,61.13,3,15.174,0,15.174,0.688,0,0,0,0,0,0,0,0,0.688,3.984,5.211,15.174,8.559,11.64,8.538,5.912,1.424,0,0,0,0,0,0,0
2014-12-30,1,121.66,5,27.118,0,27.118,0.011,0,0,0,0,0,0,0,0,0.776,6.946,16.52,21.227,27.118,15.936,19.588,11.883,1.655,0.011,0,0,0,0,0,0
2014-12-31,1,52.525,2,21.433,0,21.433,0.034,0,0,0,0,0,0,0,0,0,0.173,0.338,0.612,4.49,12.434,21.433,11.112,1.899,0.034,0,0,0,0,0,0
2015-01-01,1,177.34,7,31.15,0,31.15,0.026,0,0,0,0,0,0,0,0,3.216,15.665,23.625,29.953,30.478,31.15,27.178,14.889,1.16,0.026,0,0,0,0,0,0
2015-01-02,1,176.073,7,32.345,0,32.345,0.015,0,0,0,0,0,0,0,0.015,2.792,12.267,23.035,29.323,32.345,32.09,27.961,15.317,0.911,0.017,0,0,0,0,0,0
2015-01-03,1,178.909,7,31.67,0,31.67,0.036,0,0,0,0,0,0,0,0,2.848,16.502,24.346,30.494,31.67,30.09,26.935,14.754,1.234,0.036,0,0,0,0,0,0
2015-01-04,1,82.099,3,23.09,0,23.09,0.03,0,0,0,0,0,0,0,0,0.1,0.832,2.979,10.349,23.09,18.917,16.412,7.666,1.724,0.03,0,0,0,0,0,0
2015-01-05,1,90.814,4,23.354,0,23.354,0.037,0,0,0,0,0,0,0,0,0.908,3.532,7.982,14.916,23.354,13.314,14.912,10.136,1.723,0.037,0,0,0,0,0,0
2015-01-06,1,144.299,6,31.485,0,31.485,0.021,0,0,0,0,0,0,0,0,1.425,6.897,8.157,20.546,29.375,31.485,28.515,16.851,1.027,0.021,0,0,0,0,0,0
2015-01-07,1,190.413,8,33.382,0,33.382,0.033,0,0,0,0,0,0,0,0,3.577,18.404,25.739,31.366,33.382,32.562,27.2,17.142,1.008,0.033,0,0,0,0,0,0
2015-01-08,1,172.399,7,31.438,0,31.438,0.054,0,0,0,0,0,0,0,0,1.49,10.619,23.975,29.982,31.438,30.386,26.769,16.42,1.266,0.054,0,0,0,0,0,0
2015-01-09,1,164.202,7,31.084,0,31.084,0.085,0,0,0,0,0,0,0,0,1.035,7.697,23.785,29.855,31.084,29.52,23.929,15.185,2.027,0.085,0,0,0,0,0,0
2015-01-10,1,171.542,7,30.076,0,30.076,0.084,0,0,0,0,0,0,0,0,2.444,13.394,22.404,27.75,29.433,30.076,27.182,17.494,1.281,0.084,0,0,0,0,0,0
2015-01-11,1,79.736,3,25.913,0,25.913,0.218,0,0,0,0,0,0,0,0,0,0.218,2.578,11.332,16.391,25.913,10.44,10.239,2.406,0.219,0,0,0,0,0,0
2015-01-12,1,179.022,7,31.407,0,31.407,0.001,0,0,0,0,0,0,0,0.001,3.421,16.117,24.07,29.56,31.407,29.756,26.19,16.577,1.801,0.122,0,0,0,0,0,0
2015-01-13,1,153.646,6,30.96,0,30.96,0.002,0,0,0,0,0,0,0,0.002,1.416,9.284,21.695,24.588,30.96,26.528,23.559,13.525,1.993,0.096,0,0,0,0,0,0
2015-01-14,1,34.184,1,7.371,0,7.371,0.034,0,0,0,0,0,0,0,0,0.366,2.851,4.406,2.939,4.929,7.371,5.386,3.715,2.187,0.034,0,0,0,0,0,0
2015-01-15,1,69.244,3,20.557,0,20.557,0.185,0,0,0,0,0,0,0,0,0.688,3.164,3.419,5.14,7.989,18.805,20.557,7.055,2.242,0.185,0,0,0,0,0,0
2015-01-16,1,14.569,1,5.075,0,5.075,0.145,0,0,0,0,0,0,0,0,0,0.492,1.347,5.075,3.286,1.707,2.038,0.479,0.145,0,0,0,0,0,0,0
2015-01-17,1,185.329,8,32.999,0,32.999,0.104,0,0,0,0,0,0,0,0,2.754,13.017,22.677,29.153,32.999,32.499,29.582,21.413,1.131,0.104,0,0,0,0,0,0
2015-01-18,1,167.38,7,31.539,0,31.539,0.207,0,0,0,0,0,0,0,0,3.098,5.876,23.535,29.747,31.539,30.695,25.856,14.967,1.86,0.207,0,0,0,0,0,0
2015-01-19,1,83.749,3,24.833,0,24.833,0.063,0,0,0,0,0,0,0,0,0.063,2.782,7.53,18.918,24.833,13.797,5.77,6.639,3.345,0.072,0,0,0,0,0,0
2015-01-20,1,175.968,7,31.094,0,31.094,0.215,0,0,0,0,0,0,0,0,1.925,11.766,23.982,28.422,31.094,30.626,26.323,17.887,3.728,0.215,0,0,0,0,0,0
2015-01-21,1,61.394,3,14.478,0,14.478,0.388,0,0,0,0,0,0,0,0,1.262,9.219,10.95,7.06,5.358,4.369,6.024,14.478,2.286,0.388,0,0,0,0,0,0
2015-01-22,1,62.604,3,18.192,0,18.192,0.094,0,0,0,0,0,0,0,0,0.792,5.172,11.577,7.964,8.464,18.192,6.269,2.182,1.898,0.094,0,0,0,0,0,0
2015-01-23,1,132.891,6,30.155,0,30.155,0.522,0,0,0,0,0,0,0,0,1.487,11.03,24.065,30.05,30.155,17.52,7.594,6.534,3.934,0.522,0,0,0,0,0,0
2015-01-24,1,133.165,6,23.731,0,23.731,0.413,0,0,0,0,0,0,0,0,2.971,9.673,16.816,21.922,23.731,19.25,16.712,17.812,3.865,0.413,0,0,0,0,0,0
2015-01-25,1,32.974,1,7.617,0,7.617,0.007,0,0,0,0,0,0,0,0.007,2.026,5.398,3.759,2.421,6.999,7.617,2.226,1.02,1.482,0.019,0,0,0,0,0,0
2015-01-26,1,8.672,0,1.856,0,1.856,0.003,0,0,0,0,0,0,0,0,0.003,0.365,1.082,1.849,1.856,1.665,1.456,0.356,0.04,0,0,0,0,0,0,0
2015-01-27,1,108.704,5,23.203,0,23.203,0.833,0,0,0,0,0,0,0,0,1.049,2.41,8.034,23.203,17.161,17.251,16.643,16.831,5.289,0.833,0,0,0,0,0,0
2015-01-28,1,181.554,8,31.95,0,31.95,0.004,0,0,0,0,0,0,0,0.004,3.196,14.908,25.281,30.078,31.95,28.518,25.931,17.504,3.763,0.421,0,0,0,0,0,0
2015-01-29,1,56.226,2,12.085,0,12.085,0.006,0,0,0,0,0,0,0,0.006,1.159,3.094,4.02,5.234,5.328,10.763,12.085,10.722,3.295,0.52,0,0,0,0,0,0
2015-01-30,1,143.327,6,31.113,0,31.113,0.095,0,0,0,0,0,0,0,0,0.095,1.652,11.621,23.458,20.887,31.113,28.17,21.688,4.017,0.626,0,0,0,0,0,0
2015-01-31,1,200.59,8,33.203,0,33.203,0.051,0,0,0,0,0,0,0,0.051,4.791,17.463,25.534,30.813,33.203,32.474,28.874,22.367,4.522,0.498,0,0,0,0,0,0
2015-02-01,1,195.648,8,32.431,0,32.431,0.037,0,0,0,0,0,0,0,0.037,4.234,16.198,24.446,30.419,32.431,31.731,28.61,21.987,4.99,0.565,0,0,0,0,0,0
2015-02-02,1,153.693,6,31.134,0,31.134,0.042,0,0,0,0,0,0,0,0.042,2.602,8.192,15.392,17.918,22.252,31.134,28.061,22.245,5.319,0.536,0,0,0,0,0,0
2015-02-03,1,155.954,6,29.841,0,29.841,0.081,0,0,0,0,0,0,0,0.081,3.262,16.25,22.641,29.841,26.929,18.921,20.021,11.589,5.62,0.799,0,0,0,0,0,0
2015-02-04,1,172.931,7,30.949,0,30.949,0.001,0,0,0,0,0,0,0,0.001,2.874,12.088,22.486,29.158,30.949,29.044,23.128,16.554,5.732,0.917,0,0,0,0,0,0
2015-02-05,1,118.267,5,26.306,0,26.306,0.032,0,0,0,0,0,0,0,0.032,2.014,5.804,10.861,26.306,24.424,18.787,18.719,6.221,4.157,0.942,0,0,0,0,0,0
2015-02-06,1,176.758,7,29.769,0,29.769,0.055,0,0,0,0,0,0,0,0.055,3.724,7.86,21.995,26.973,29.769,29.682,27.226,21.674,7.108,0.692,0,0,0,0,0,0
2015-02-07,1,113.267,5,24.113,0,24.113,0.049,0,0,0,0,0,0,0,0.049,2.247,5.13,9.764,18.922,17.932,14.741,24.113,13.61,5.989,0.77,0,0,0,0,0,0
2015-02-08,1,223.401,9,35.671,0,35.671,0.067,0,0,0,0,0,0,0,0.067,5.266,18.548,27.63,33.153,35.671,35.507,32.223,25.278,9.262,0.796,0,0,0,0,0,0
2015-02-09,1,192.336,8,33.168,0,33.168,0.072,0,0,0,0,0,0,0,0.072,5.726,19.532,27.82,32.671,33.168,30.435,24.983,12.608,4.654,0.667,0,0,0,0,0,0
2015-02-10,1,60.248,3,14.738,0,14.738,0.208,0,0,0,0,0,0,0,0,0.208,1.604,3.458,4.781,8.708,12.425,14.738,8.776,4.759,0.791,0,0,0,0,0,0
2015-02-11,1,87.369,4,19.514,0,19.514,0.001,0,0,0,0,0,0,0,0.001,0.833,3.347,5.937,10.182,12.168,12.697,19.514,13.711,7.919,1.06,0,0,0,0,0,0
2015-02-12,1,224.854,9,36.106,0,36.106,0.103,0,0,0,0,0,0,0,0.103,5.99,18.438,26.906,32.429,36.106,35.037,31.68,25.955,11.431,0.779,0,0,0,0,0,0
2015-02-13,1,221.082,9,34.972,0,34.972,0.089,0,0,0,0,0,0,0,0.089,6.13,18.96,27.275,29.438,34.972,34.488,31.65,25.314,12.079,0.687,0,0,0,0,0,0
2015-02-14,1,104.786,4,25.975,0,25.975,0.177,0,0,0,0,0,0,0,0.177,5.49,7.42,16.215,25.975,24.652,15.201,5.446,2.724,1.251,0.235,0,0,0,0,0,0
2015-02-15,1,129.573,5,24.592,0,24.592,0.086,0,0,0,0,0,0,0,0.086,3.351,10.637,16.721,21.392,24.592,22.445,14.443,9.926,5.168,0.812,0,0,0,0,0,0
2015-02-16,1,16.922,1,3.068,0,3.068,0.078,0,0,0,0,0,0,0,0,0.395,1.459,2.215,3.068,2.487,2.879,2.116,1.494,0.731,0.078,0,0,0,0,0,0
2015-02-17,1,60.501,3,16.936,0,16.936,0.004,0,0,0,0,0,0,0,0.004,1.292,4.709,5.66,16.936,7.986,7.109,11.686,2.325,1.708,1.086,0,0,0,0,0,0
2015-02-18,1,39.375,2,7.633,0,7.633,0.009,0,0,0,0,0,0,0,0.009,0.897,2.466,3.767,2.119,7.633,7.42,4.648,4.651,4.897,0.868,0,0,0,0,0,0
2015-02-19,1,131.303,5,27.427,0,27.427,0.382,0,0,0,0,0,0,0,0,0.382,5.408,8.86,14.957,27.427,25.653,26.756,14.225,6.251,1.384,0,0,0,0,0,0
2015-02-20,1,211.22,9,34.087,0,34.087,0.348,0,0,0,0,0,0,0,0.348,7.887,18.42,27.285,32.177,34.087,32.107,27.401,19.868,9.983,1.657,0,0,0,0,0,0
2015-02-21,1,36.564,2,7.744,0,7.744,0.025,0,0,0,0,0,0,0,0.025,0.671,5.748,7.744,3.467,4.794,4.664,4.874,2.501,1.71,0.366,0,0,0,0,0,0
2015-02-22,1,143.224,6,31.615,0,31.615,0.13,0,0,0,0,0,0,0,0,0.13,0.954,12.221,26.488,22.37,31.615,28.863,14.502,4.984,1.097,0,0,0,0,0,0
2015-02-23,1,173.038,7,29.958,0,29.958,0.002,0,0,0,0,0,0,0,0.22,2.632,7.221,16.559,26.464,29.15,29.958,26.978,20.377,11.066,2.411,0.002,0,0,0,0,0
2015-02-24,1,202.999,8,32.488,0,32.488,0.009,0,0,0,0,0,0,0,0.023,4.133,15.747,15.882,30.51,28.749,32.488,30.974,25.028,15.554,3.902,0.009,0,0,0,0,0
2015-02-25,1,190.492,8,29.522,0,29.522,0.014,0,0,0,0,0,0,0,0.304,5.019,15.606,24.023,28.178,28.518,29.522,25.507,16.843,12.993,3.965,0.014,0,0,0,0,0
2015-02-26,1,153.442,6,31.976,0,31.976,0.027,0,0,0,0,0,0,0,0,0.035,0.577,5.708,11.56,27.09,31.976,29.659,26.177,16.299,4.334,0.027,0,0,0,0,0
2015-02-27,1,233.096,10,35.254,0,35.254,0.014,0,0,0,0,0,0,0,0.509,8.694,19.268,28.876,30.041,35.254,35.029,31.744,25.508,15.22,2.939,0.014,0,0,0,0,0
2015-02-28,1,106.639,4,22.198,0,22.198,0.004,0,0,0,0,0,0,0,0.87,5.962,11.926,7.651,5.3,11.105,16.876,22.198,12.979,9.602,2.166,0.004,0,0,0,0,0
2015-03-01,1,88.678,4,20.803,0,20.803,0.594,0,0,0,0,0,0,0,0,0.594,5.038,5.849,6.419,20.803,18.768,13.802,7.9,6.688,2.817,0,0,0,0,0,0
2015-03-02,1,239.381,10,34.059,0,34.059,0.045,0,0,0,0,0,0,0,0.606,9.868,20.46,27.928,32.046,33.752,34.059,31.755,25.79,17.119,5.953,0.045,0,0,0,0,0
2015-03-03,1,70.384,3,10.961,0,10.961,0.044,0,0,0,0,0,0,0,0.044,1.67,4.99,7.989,9.038,9.925,10.26,10.961,8.13,4.998,2.379,0,0,0,0,0,0
2015-03-04,1,263.095,11,38.343,0,38.343,0.064,0,0,0,0,0,0,0,0.527,10.802,22.113,30.487,36.315,38.343,37.924,34.428,27.797,17.782,6.513,0.064,0,0,0,0,0
2015-03-05,1,206.865,9,30.895,0,30.895,0.084,0,0,0,0,0,0,0,1.052,11.098,21.98,28.841,26.464,15.29,25.248,30.895,25.816,16.554,3.543,0.084,0,0,0,0,0
2015-03-06,1,243.788,10,34.888,0,34.888,0.095,0,0,0,0,0,0,0,1.001,10.88,20.673,28.643,33.288,34.888,34.029,30.985,25.639,17.498,6.169,0.095,0,0,0,0,0
2015-03-07,1,239.001,10,34.625,0,34.625,0.121,0,0,0,0,0,0,0,1.173,10.531,20.336,28.388,33.257,34.625,32.288,30.228,24.654,17.026,6.374,0.121,0,0,0,0,0
2015-03-08,1,220.007,9,33.162,0,33.162,0.021,0,0,0,0,0,0,0,1.31,10.148,19.78,26.592,31.388,33.162,32.025,28.641,21.926,12.366,2.648,0.021,0,0,0,0,0
2015-03-09,1,207.554,9,34.809,0,34.809,0.194,0,0,0,0,0,0,0,0.477,3.761,10.967,19.51,24.888,30.334,34.809,32.112,26.708,17.157,6.637,0.194,0,0,0,0,0
2015-03-10,1,266.329,11,39.083,0,39.083,0.217,0,0,0,0,0,0,0,0.743,7.249,18.864,31.92,36.875,39.083,38.67,35.541,29.198,19.868,8.101,0.217,0,0,0,0,0
2015-03-11,1,174.602,7,34.018,0,34.018,0.007,0,0,0,0,0,0,0,1.485,11.867,22.328,29.594,34.018,32.617,19.392,8.832,8.754,4.262,1.446,0.007,0,0,0,0,0
2015-03-12,1,260.637,11,37.271,0,37.271,0.228,0,0,0,0,0,0,0,1.523,12.379,22.793,30.866,35.284,37.271,36.744,33.076,26.383,17.333,6.757,0.228,0,0,0,0,0
2015-03-13,1,151.825,6,31.394,0,31.394,0.307,0,0,0,0,0,0,0,0,0,0.319,3.604,12.13,24.923,26.201,31.394,26.722,18.351,7.874,0.307,0,0,0,0,0
2015-03-14,1,238.519,10,35.122,0,35.122,0.122,0,0,0,0,0,0,0,1.956,12.365,22.324,29.643,33.517,35.122,34.513,30.091,23.151,12.076,3.639,0.122,0,0,0,0,0
2015-03-15,1,218.285,9,32.074,0,32.074,0.219,0,0,0,0,0,0,0,1.988,9.417,18.368,26.112,31.065,32.074,31.848,29.899,22.076,11.175,4.044,0.219,0,0,0,0,0
2015-03-16,1,217.832,9,32.885,0,32.885,0.002,0,0,0,0,0,0,0.002,2.187,9.492,17.9,23.509,23.634,32.885,32.109,29.217,23.801,16.457,6.338,0.301,0,0,0,0,0
2015-03-17,1,122.029,5,23.37,0,23.37,0.023,0,0,0,0,0,0,0,2.287,7.132,16.204,23.37,21.431,14.261,15.199,8.85,7.215,4.591,1.466,0.023,0,0,0,0,0
2015-03-18,1,16.297,1,4.137,0,4.137,0.006,0,0,0,0,0,0,0,0.006,0.508,1.371,1.931,4.137,2.933,2.481,1.583,0.884,0.408,0.055,0,0,0,0,0,0
2015-03-19,1,237.024,10,33.539,0,33.539,0.324,0,0,0,0,0,0,0,1.403,9.636,21.218,28.5,32.395,33.539,33.06,29.95,24.736,16.069,6.194,0.324,0,0,0,0,0
2015-03-20,1,199.953,8,33.013,0,33.013,0.215,0,0,0,0,0,0,0,0.558,3.312,7.357,19.574,30.939,33.013,32.931,29.924,23.922,14.117,4.091,0.215,0,0,0,0,0
2015-03-21,1,218.282,9,33.04,0,33.04,0.003,0,0,0,0,0,0,0.003,2.335,9.708,19.401,27.148,30.836,33.04,30.906,27.552,20.427,12.303,4.355,0.268,0,0,0,0,0
2015-03-22,1,237.797,10,35.269,0,35.269,0.021,0,0,0,0,0,0,0.021,2.542,10.273,19.724,27.32,33.06,35.269,32.784,29.794,23.07,17.271,6.226,0.443,0,0,0,0,0
2015-03-23,1,267.135,11,36.927,0,36.927,0.017,0,0,0,0,0,0,0.017,2.709,13.471,23.316,31.041,36.259,35.875,36.927,33.77,27.712,18.29,7.361,0.387,0,0,0,0,0
2015-03-24,1,254.359,11,34.699,0,34.699,0.043,0,0,0,0,0,0,0.043,3.146,12.909,22.551,29.503,33.374,34.699,33.843,31.892,26.625,17.938,7.293,0.543,0,0,0,0,0
2015-03-25,1,254.861,11,34.756,0,34.756,0.059,0,0,0,0,0,0,0.059,3.145,12.784,22.483,29.413,33.415,34.756,34.113,32.3,26.146,17.853,7.715,0.679,0,0,0,0,0
2015-03-26,1,248.78,10,34.284,0,34.284,0.053,0,0,0,0,0,0,0.053,3.111,12.632,22.275,29.366,32.941,34.284,33.964,30.791,25.107,16.716,6.987,0.553,0,0,0,0,0
2015-03-27,1,215.956,9,32.249,0,32.249,0.108,0,0,0,0,0,0,0.108,3.427,11.633,20.71,27.286,30.501,32.249,31.862,28.772,17.041,9.074,2.917,0.376,0,0,0,0,0
2015-03-28,1,251.573,10,34.451,0,34.451,0.104,0,0,0,0,0,0,0.104,3.549,13.033,22.471,29.14,32.828,33.34,34.451,31.811,26.244,17.148,6.933,0.521,0,0,0,0,0
2015-03-29,1,203.653,8,31.91,0,31.91,0.021,0,0,0,0,0,0,0.021,1.607,1.874,13.05,26.169,30.42,31.91,30.207,27.138,21.271,13.984,5.494,0.508,0,0,0,0,0
2015-03-30,1,231.666,10,32.909,0,32.909,0.221,0,0,0,0,0,0,0.221,3.924,11.461,20.472,26.855,30.827,31.652,32.909,29.054,22.578,15.101,6.017,0.595,0,0,0,0,0
2015-03-31,1,32.701,1,6.351,0,6.351,0.08,0,0,0,0,0,0,0.08,1.214,2.455,3.037,6.351,5.583,3.058,2.39,2.742,3.017,2.475,0.299,0,0,0,0,0,0
2015-04-01,1,61.527,3,20.612,0,20.612,0.028,0,0,0,0,0,0,0,0.028,0.261,1.315,3.765,6.042,5.33,4.064,7.853,20.612,9.568,2.272,0.417,0,0,0,0,0
2015-04-02,1,139.974,6,30.92,0,30.92,0.044,0,0,0,0,0,0,0.044,1.434,5.345,8.733,13.369,17.289,25.601,30.92,21.179,12.339,3.506,0.215,0,0,0,0,0,0
2015-04-03,1,99.695,4,20.732,0,20.732,0.145,0,0,0,0,0,0,0,0.591,1.108,1.664,2.419,7.559,6.025,18.466,19.923,20.732,15.491,5.572,0.145,0,0,0,0,0
2015-04-04,1,176.669,7,34.959,0,34.959,0.197,0,0,0,0,0,0,0.197,4.323,13.955,23.264,29.836,32.052,34.959,18.271,9.482,7.575,2.037,0.718,0,0,0,0,0,0
2015-04-05,1,35.642,1,5.311,0,5.311,0.086,0,0,0,0,0,0,0.086,1.05,3.599,5.266,4.039,4.983,3.636,5.311,2.176,2.92,1.955,0.621,0,0,0,0,0,0
2015-04-06,1,50.987,2,10.858,0,10.858,0.016,0,0,0,0,0,0,0.016,0.61,4.635,5.396,3.307,4.551,5.711,8.465,10.858,3.401,2.695,1.236,0.106,0,0,0,0,0
2015-04-07,1,52.315,2,8.565,0,8.565,0.025,0,0,0,0,0,0,0.025,0.901,2.777,5.783,6.393,6.911,7.76,5.828,4.81,8.565,2.531,0.031,0,0,0,0,0,0
2015-04-08,1,127.201,5,20.111,0,20.111,0.174,0,0,0,0,0,0,0.174,2.512,11.656,13.362,16.021,20.111,11.715,12.895,12.53,11.786,7.152,6.392,0.895,0,0,0,0,0
2015-04-09,1,179.926,7,27.824,0,27.824,0.525,0,0,0,0,0,0,0.525,3.126,8.594,17.278,18.887,19.029,15.772,26.718,27.824,20.82,12.866,7.547,0.94,0,0,0,0,0
2015-04-10,1,245.346,10,34.269,0,34.269,0.346,0,0,0,0,0,0,0.346,3.336,11.565,21.414,28.177,32.608,34.269,33.401,30.353,24.607,16.721,7.949,0.6,0,0,0,0,0
2015-04-11,1,241.847,10,33.012,0,33.012,0.515,0,0,0,0,0,0,0.515,4.903,13.427,22.19,28.635,31.994,33.012,31.908,29.045,23.209,15.405,6.704,0.9,0,0,0,0,0
2015-04-12,1,132.497,6,21.457,0,21.457,0.018,0,0,0,0,0,0,0.561,3.775,10.519,20.662,21.457,17.183,15.169,16.138,12.121,8.396,4.863,1.635,0.018,0,0,0,0,0
2015-04-13,1,58.711,2,7.963,0,7.963,0.041,0,0,0,0,0,0,0.041,1.935,4.953,7.963,5.231,7.152,7.164,7.046,3.585,4.044,6.582,2.549,0.466,0,0,0,0,0
2015-04-14,1,44.428,2,8.92,0,8.92,0.026,0,0,0,0,0,0,0,0.026,1.066,1.95,1.969,5.765,5.972,7.169,8.92,7.662,3.155,0.774,0,0,0,0,0,0
