년월일,호기,총량(kw),평균(kw),최대(kw),최소(kw),"최대(시간별, kw)","최소(시간별, kw)",1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2014.3.19,1,356.16,15,73.2,0,73.2,0.96,0,0,0,0,0,0,0.96,20.16,42.24,64.8,73.2,36,22.8,24.48,24.48,19.2,18.48,9.36,0,0,0,0,0,0
2014.3.20,1,424.32,18,109.44,0,109.44,0.24,0,0,0,0,0,0,0,0.24,1.92,13.2,24,64.32,109.44,102.24,22.08,50.88,28.56,7.44,0,0,0,0,0,0
2014.3.21,1,946.56,39,148.32,0,148.32,0.96,0,0,0,0,0,0,0.96,28.56,87.84,126.24,148.32,115.44,89.04,120.24,95.28,80.16,45.6,8.88,0,0,0,0,0,0
2014.3.22,1,1088.4,45,153.36,0,153.36,0.48,0,0,0,0,0,0,0.48,29.76,86.64,123.84,145.92,153.12,153.36,139.44,118.32,85.92,43.2,8.4,0,0,0,0,0,0
2014.3.23,1,999.36,42,142.56,0,142.56,1.2,0,0,0,0,0,0,1.2,26.16,75.84,112.56,133.2,142.56,139.2,130.8,109.68,79.2,40.08,8.88,0,0,0,0,0,0
2014.3.24,1,920.16,38,148.56,0,148.56,0.48,0,0,0,0,0,0,0.48,30.48,82.8,117.36,138.72,137.52,148.56,126,63.36,43.2,22.8,8.88,0,0,0,0,0,0
2014.3.25,1,206.16,9,80.64,0,80.64,0.24,0,0,0,0,0,0,0.24,4.8,12,33.12,40.08,80.64,17.76,7.44,6.48,3.12,0.48,0,0,0,0,0,0,0
2014.3.26,1,304.56,13,68.64,0,68.64,0.24,0,0,0,0,0,0,0.48,2.88,9.12,23.28,33.6,63.12,27.84,68.64,47.52,23.76,4.08,0.24,0,0,0,0,0,0
2014.3.27,1,932.64,39,130.08,0,130.08,0.24,0,0,0,0,0,0,1.92,25.44,75.6,108.96,130.08,129.84,114,123.84,103.92,72.24,37.92,8.64,0.24,0,0,0,0,0
2014.3.28,1,891.12,37,140.16,0,140.16,1.2,0,0,0,0,0,0,1.2,15.6,51.84,91.68,126.24,140.16,139.68,128.16,107.28,58.56,24.48,6.24,0,0,0,0,0,0
2014.3.29,1,83.76,3,15.12,0,15.12,0.24,0,0,0,0,0,0,0,1.68,3.6,10.8,13.44,15.12,14.4,14.16,6.72,3.12,0.48,0.24,0,0,0,0,0,0
2014.3.30,1,439.92,18,140.64,0,140.64,1.2,0,0,0,0,0,0,0,4.8,6.24,12.96,16.08,19.44,68.64,140.64,94.08,55.68,20.16,1.2,0,0,0,0,0,0
2014.3.31,1,668.88,28,121.92,0,121.92,4.08,0,0,0,0,0,0,4.08,20.4,31.92,43.92,53.04,94.8,72,121.92,98.64,78.24,35.76,14.16,0,0,0,0,0,0
2014.4.1,1,998.88,42,143.04,0,143.04,0.48,0,0,0,0,0,0,2.64,30,77.52,109.2,122.16,138.96,143.04,126,112.08,81.6,44.64,10.56,0.48,0,0,0,0,0
2014.4.2,1,1046.4,44,147.12,0,147.12,0.24,0,0,0,0,0,0,2.64,40.8,86.4,117.84,138,146.4,147.12,135.84,104.64,75.36,40.8,10.32,0.24,0,0,0,0,0
2014.4.3,1,806.4,34,114.48,0,114.48,0.24,0,0,0,0,0,0,3.12,22.8,64.8,100.08,114.48,107.28,112.56,107.52,84.48,55.2,24,9.84,0.24,0,0,0,0,0
2014.4.4,1,1146.24,48,159.6,0,159.6,0.24,0,0,0,0,0,0,1.44,38.88,100.08,137.28,155.28,149.52,159.6,146.88,111.6,88.08,46.56,10.8,0.24,0,0,0,0,0
2014.4.5,1,658.08,27,103.68,0,103.68,0.48,0,0,0,0,0,0,3.84,15.6,63.36,67.92,89.52,58.32,41.28,79.68,103.68,78.48,44.64,11.28,0.48,0,0,0,0,0
2014.4.6,1,1167.12,49,159.6,0,159.6,0.24,0,0,0,0,0,0,2.64,49.44,96.72,129.84,152.88,155.52,159.6,147.12,124.56,90.48,47.52,10.56,0.24,0,0,0,0,0
2014.4.7,1,991.44,41,131.04,0,131.04,0.72,0,0,0,0,0,0,5.76,42,65.52,107.52,127.44,128.88,118.32,131.04,121.92,83.76,48,10.56,0.72,0,0,0,0,0
2014.4.8,1,1079.76,45,147.12,0,147.12,0.48,0,0,0,0,0,0,4.08,44.88,89.04,120.96,139.68,147.12,145.44,136.32,114.72,82.32,43.44,11.28,0.48,0,0,0,0,0
2014.4.9,1,1074.72,45,149.04,0,149.04,0.48,0,0,0,0,0,0,3.84,46.56,89.28,117.36,134.64,147.36,149.04,138.48,112.56,80.88,42.48,11.76,0.48,0,0,0,0,0
2014.4.10,1,996.96,42,139.44,0,139.44,0.96,0,0,0,0,0,0,5.04,38.4,78.24,104.88,124.56,138,139.44,131.04,109.2,76.32,39.12,11.76,0.96,0,0,0,0,0
2014.4.11,1,477.36,20,107.28,0,107.28,0.24,0,0,0,0,0,0,0,2.88,8.16,12.96,25.92,83.52,107.28,79.92,61.92,51.12,31.92,11.52,0.24,0,0,0,0,0
2014.4.12,1,388.8,16,61.44,0,61.44,0.24,0,0,0,0,0,0,0,1.68,3.6,17.28,36.72,61.44,58.08,55.2,59.76,55.44,32.4,6.96,0.24,0,0,0,0,0
2014.4.13,1,318.72,13,69.36,0,69.36,0.48,0,0,0,0,0,0,0.48,6.48,13.44,20.4,25.44,27.36,31.2,57.36,69.36,30,23.04,12.96,1.2,0,0,0,0,0
2014.4.14,1,1101.12,46,146.4,0,146.4,0.72,0,0,0,0,0,0,6.24,53.52,94.56,122.16,138.96,145.68,146.4,137.76,116.4,83.76,43.44,11.52,0.72,0,0,0,0,0
2014.4.15,1,1029.6,43,142.08,0,142.08,0.72,0,0,0,0,0,0,7.2,48.48,90.24,119.04,131.76,142.08,136.8,123.36,107.52,75.12,38.4,8.88,0.72,0,0,0,0,0
2014.4.16,1,641.76,27,119.76,0,119.76,0.96,0,0,0,0,0,0,3.12,16.56,28.32,46.32,80.88,79.2,77.76,119.76,85.44,57.12,33.84,12.48,0.96,0,0,0,0,0
2014.4.17,1,500.88,21,95.28,0,95.28,0.24,0,0,0,0,0,0,7.44,46.56,89.76,95.28,90.48,78,43.44,24.96,13.92,7.92,2.88,0.24,0,0,0,0,0,0
2014.4.18,1,409.2,17,61.44,0,61.44,0.72,0,0,0,0,0,0,0.72,10.32,19.2,39.12,48.96,53.28,46.8,40.8,61.44,48,26.16,13.68,0.72,0,0,0,0,0
2014.4.19,1,335.52,14,58.56,0,58.56,1.44,0,0,0,0,0,0,12,43.2,58.56,55.68,29.76,20.4,20.16,17.52,13.2,34.56,19.2,9.84,1.44,0,0,0,0,0
2014.4.20,1,849.84,35,149.76,0,149.76,1.68,0,0,0,0,0,0,2.88,12.96,20.88,42.72,100.32,149.76,146.64,136.8,114,75.36,33.6,12.24,1.68,0,0,0,0,0
2014.4.21,1,1008.48,42,138,0,138,2.16,0,0,0,0,0,0,10.08,46.8,86.64,115.92,134.4,138,137.52,125.28,95.28,66,37.44,12.96,2.16,0,0,0,0,0
2014.4.22,1,816.72,34,124.32,0,124.32,0.96,0,0,0,0,0,0,2.88,23.76,54.96,76.08,114.48,92.64,124.32,99.12,95.28,77.76,42.24,12.24,0.96,0,0,0,0,0
2014.4.23,1,1038.48,43,141.6,0,141.6,0.96,0,0,0,0,0,0,9.84,48.72,92.4,119.04,134.4,141.6,138.24,127.2,102,72,39.12,12.96,0.96,0,0,0,0,0
2014.4.24,1,19.44,1,11.04,0,11.04,8.4,0,0,0,0,0,0,11.04,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014.4.25,1,932.64,39,136.32,0,136.32,1.44,0,0,0,0,0,0,0,0,67.68,109.44,125.04,136.32,136.32,124.8,103.68,74.88,40.32,12.72,1.44,0,0,0,0,0
2014.4.26,1,792.48,33,101.28,0,101.28,0.72,0,0,0,0,0,0,13.92,42.72,60.96,79.44,88.08,101.28,96,98.88,89.76,67.2,39.12,14.4,0.72,0,0,0,0,0
2014.4.27,1,602.16,25,112.8,0,112.8,0.24,0,0,0,0,0,0.24,10.56,32.64,51.36,59.28,66.24,112.8,87.12,92.16,57.36,22.32,8.16,1.92,0,0,0,0,0,0
2014.4.28,1,75.36,3,14.4,0,14.4,0.24,0,0,0,0,0,0,0,0.24,2.64,3.6,5.52,6.96,9.36,12,14.4,9.84,7.68,3.12,0,0,0,0,0,0
2014.4.29,1,509.52,21,97.92,0,97.92,0.48,0,0,0,0,0,0,0.48,8.4,14.88,55.92,64.08,88.32,97.92,79.44,44.16,26.88,24.48,4.56,0,0,0,0,0,0
2014.4.30,1,309.12,13,62.88,0,62.88,1.44,0,0,0,0,0,0,1.44,3.84,11.04,12.48,35.52,48.24,62.88,47.04,25.44,28.32,27.12,5.76,0,0,0,0,0,0
2014.5.1,1,969.36,40,140.64,0,140.64,1.44,0,0,0,0,0,0,6.24,48.72,59.28,96.48,137.76,140.64,113.76,128.16,106.8,75.6,41.52,12.96,1.44,0,0,0,0,0
2014.5.2,1,1062.24,44,145.2,0,145.2,0.48,0,0,0,0,0,0.48,15.84,54.24,90.48,117.84,134.4,141.84,145.2,126.24,107.76,72.96,38.64,14.4,1.92,0,0,0,0,0
2014.5.3,1,1135.2,47,158.4,0,158.4,0.24,0,0,0,0,0,0.24,8.88,36.72,99.36,133.44,150.72,158.4,152.16,136.8,115.92,84.96,45.12,11.52,0.96,0,0,0,0,0
2014.5.4,1,654.72,27,113.52,0,113.52,0.48,0,0,0,0,0,0.72,15.6,48.48,80.16,91.92,83.04,113.52,48.72,56.64,50.16,30.24,24,11.04,0.48,0,0,0,0,0
2014.5.5,1,1146,48,152.64,0,152.64,0.72,0,0,0,0,0,0.72,14.4,56.64,98.16,133.92,142.08,152.64,151.44,138.24,114.48,84.48,45.12,12.24,1.44,0,0,0,0,0
2014.5.6,1,1164.24,49,153.36,0,153.36,0.72,0,0,0,0,0,0.72,19.2,63.12,101.76,129.12,146.88,153.36,149.52,139.2,116.88,85.2,46.08,12,1.2,0,0,0,0,0
2014.5.7,1,1151.52,48,151.2,0,151.2,0.48,0,0,0,0,0,0.48,19.2,60.24,97.68,126,145.44,151.2,149.52,138.72,118.08,85.92,46.08,11.76,1.2,0,0,0,0,0
2014.5.8,1,574.08,24,130.08,0,130.08,1.44,0,0,0,0,0,0,1.92,1.68,3.12,3.84,24.96,64.56,99.36,130.08,106.8,80.4,43.68,12.24,1.44,0,0,0,0,0
2014.5.9,1,1067.76,44,141.36,0,141.36,0.96,0,0,0,0,0,0.96,18.72,56.4,93.36,116.64,132,141.36,137.52,126.48,108.24,76.56,41.04,15.84,2.64,0,0,0,0,0
2014.5.10,1,1145.52,48,150.72,0,150.72,1.2,0,0,0,0,0,1.2,20.88,60.48,97.92,125.52,141.84,150.72,148.08,136.08,116.64,84.96,46.8,13.2,1.2,0,0,0,0,0
2014.5.11,1,921.84,38,135.84,0,135.84,0.48,0,0,0,0,0,1.44,24.24,55.68,93.6,116.4,134.4,103.44,135.84,121.2,65.76,42,19.44,7.92,0.48,0,0,0,0,0
2014.5.12,1,801.12,33,136.8,0,136.8,0.24,0,0,0,0,0,0,0.24,0.96,15.84,50.88,106.32,136.8,128.16,122.4,101.52,68.16,48.24,16.8,4.8,0,0,0,0,0
2014.5.13,1,1086.72,45,142.8,0,142.8,0.96,0,0,0,0,0,0.96,21.6,59.28,94.08,121.44,136.8,142.8,139.44,126.48,106.32,78.96,43.44,13.2,1.92,0,0,0,0,0
2014.5.14,1,199.2,8,25.2,0,25.2,1.2,0,0,0,0,0,0,1.2,10.32,17.28,17.04,24.96,20.16,22.56,25.2,16.08,13.68,13.68,10.56,6.48,0,0,0,0,0
2014.5.15,1,869.28,36,143.04,0,143.04,2.16,0,0,0,0,0,0,2.88,40.32,72.48,35.76,95.52,143.04,141.6,132.96,92.64,57.36,39.12,13.44,2.16,0,0,0,0,0
2014.5.16,1,1074.96,45,139.2,0,139.2,0.24,0,0,0,0,0,0.24,22.56,63.36,97.44,120.72,132.72,139.2,135.36,124.08,105.12,75.12,41.52,15.12,2.4,0,0,0,0,0
2014.5.17,1,1061.76,44,138.96,0,138.96,1.68,0,0,0,0,0,1.68,19.2,52.8,86.88,114.48,132.48,138.96,138.48,131.04,107.52,78,41.52,15.36,3.36,0,0,0,0,0
2014.5.18,1,1040.4,43,137.52,0,137.52,0.96,0,0,0,0,0,0.96,20.4,46.56,79.68,110.4,130.08,137.28,137.52,126.72,107.76,78.24,44.16,16.32,4.32,0,0,0,0,0
2014.5.19,1,1042.32,43,139.2,0,139.2,1.44,0,0,0,0,0,1.44,21.12,56.64,90.24,114.96,131.52,139.2,134.88,122.88,102.24,69.6,38.16,15.84,3.6,0,0,0,0,0
2014.5.20,1,148.56,6,25.2,0,25.2,4.32,0,0,0,0,0,0,4.8,15.36,25.2,12.72,18.96,14.16,12.24,4.32,12,9.12,13.44,6.24,0,0,0,0,0,0
2014.5.21,1,1022.88,43,134.4,0,134.4,1.44,0,0,0,0,0,1.44,17.76,50.4,83.52,107.04,129.84,134.16,134.4,126,104.88,73.68,42.72,14.64,2.4,0,0,0,0,0
2014.5.22,1,1060.32,44,139.44,0,139.44,1.2,0,0,0,0,0,1.2,21.84,58.08,96.24,120.48,132.24,139.44,134.88,124.8,105.84,69.84,35.76,16.56,3.12,0,0,0,0,0
2014.5.23,1,542.64,23,90.48,0,90.48,1.44,0,0,0,0,0,1.44,17.28,29.76,42,32.4,25.44,25.68,73.2,90.48,74.64,68.88,40.8,17.28,3.36,0,0,0,0,0
2014.5.24,1,853.68,36,128.4,0,128.4,1.2,0,0,0,0,0,1.2,13.44,41.52,65.76,96.48,116.4,128.4,90,99.36,92.88,58.8,34.32,13.44,1.68,0,0,0,0,0
2014.5.25,1,586.32,24,98.16,0,98.16,0.96,0,0,0,0,0,1.2,14.16,46.08,29.28,38.16,86.64,98.16,86.64,70.56,74.88,28.32,11.28,0.96,0,0,0,0,0,0
2014.5.26,1,696.48,29,110.64,0,110.64,0.48,0,0,0,0,0,0,0.48,9.6,11.76,33.84,110.64,108.72,85.68,96.24,104.64,75.84,43.44,13.68,1.92,0,0,0,0,0
2014.5.27,1,1054.08,44,138.96,0,138.96,1.2,0,0,0,0,0,1.2,14.4,46.56,95.76,123.84,136.56,138.96,133.44,119.76,105.12,76.08,42.72,16.08,3.6,0,0,0,0,0
2014.5.28,1,618,26,106.8,0,106.8,0.96,0,0,0,0,0,0.96,6.24,7.2,22.32,65.28,94.08,73.44,54.96,106.8,92.16,72.48,10.56,9.36,2.16,0,0,0,0,0
2014.5.29,1,987.6,41,127.44,0,127.44,1.44,0,0,0,0,0,1.44,17.52,49.68,84,108.24,113.76,127.44,122.4,118.56,105.36,76.8,41.04,15.6,5.76,0,0,0,0,0
2014.5.30,1,1044,44,139.2,0,139.2,1.44,0,0,0,0,0,1.44,20.88,53.76,87.12,112.8,130.56,139.2,136.8,124.32,104.4,76.08,41.76,12.96,1.92,0,0,0,0,0
2014.5.31,1,1007.52,42,132.24,0,132.24,1.44,0,0,0,0,0,1.44,19.92,53.52,84.96,107.52,123.6,131.52,132.24,122.16,101.04,73.44,41.76,12.96,1.44,0,0,0,0,0
2014.6.1,1,610.08,25,75.84,0,75.84,1.2,0,0,0,0,0,3.84,19.92,39.12,54.96,61.2,66,74.16,75.84,63.36,75.6,42,22.8,10.08,1.2,0,0,0,0,0
2014.6.2,1,225.36,9,37.2,0,37.2,0.96,0,0,0,0,0,0.96,4.56,12.48,24.72,37.2,34.56,19.92,11.04,6,20.64,23.76,21.36,8.16,0,0,0,0,0,0
2014.6.3,1,133.68,6,29.28,0,29.28,0.24,0,0,0,0,0,0,1.2,5.04,7.68,14.16,15.12,29.28,15.6,12.24,13.44,6,10.32,3.36,0.24,0,0,0,0,0
2014.6.4,1,596.64,25,99.12,0,99.12,0.48,0,0,0,0,0,0.48,4.8,13.68,27.12,30.48,72.24,71.28,99.12,87.84,90.96,43.68,31.92,20.4,2.64,0,0,0,0,0
2014.6.5,1,262.08,11,56.4,0,56.4,0.24,0,0,0,0,0,0.48,11.52,14.88,16.08,24.48,56.4,38.4,28.32,27.12,23.76,11.52,6,2.88,0.24,0,0,0,0,0
2014.6.6,1,618.24,26,99.84,0,99.84,3.12,0,0,0,0,0,0,8.64,15.84,30.72,45.36,92.64,99.84,73.92,69.84,63.12,61.68,37.92,15.6,3.12,0,0,0,0,0
2014.6.7,1,990.48,41,130.56,0,130.56,1.44,0,0,0,0,0,1.44,21.12,53.28,85.44,114.24,124.08,130.08,130.56,114.24,91.44,50.16,43.92,24,6.48,0,0,0,0,0
2014.6.8,1,447.84,19,67.44,0,67.44,5.04,0,0,0,0,0,0,6,24.48,33.36,46.8,45.36,47.28,67.44,55.68,24.72,35.04,35.52,21.12,5.04,0,0,0,0,0
2014.6.9,1,490.56,20,73.44,0,73.44,1.2,0,0,0,0,0,1.2,10.56,21.84,21.36,28.08,40.56,54.72,58.32,69.84,73.44,54.96,33.6,17.28,4.8,0,0,0,0,0
2014.6.10,1,439.2,18,56.4,0,56.4,0.24,0,0,0,0,0,0.24,5.04,15.84,53.52,43.92,41.28,56.4,43.2,51.36,46.56,32.88,20.88,23.52,4.56,0,0,0,0,0
2014.6.11,1,777.6,32,127.2,0,127.2,0.96,0,0,0,0,0,0,0.96,17.04,58.8,84.72,92.16,61.92,94.08,127.2,100.8,72,46.56,17.76,3.6,0,0,0,0,0
2014.6.12,1,342.24,14,70.32,0,70.32,0.24,0,0,0,0,0,1.92,12.96,32.88,17.28,22.56,70.32,32.16,25.68,38.16,51.84,30.72,2.4,3.12,0.24,0,0,0,0,0
2014.6.13,1,926.88,39,124.8,0,124.8,0.96,0,0,0,0,0,0.96,16.56,38.16,87.36,98.88,119.28,122.4,119.28,124.8,100.32,40.56,41.28,15.12,1.92,0,0,0,0,0
2014.6.14,1,956.4,40,129.12,0,129.12,5.04,0,0,0,0,0,5.04,23.76,44.88,68.64,90,107.76,129.12,127.68,119.28,91.92,77.52,44.16,20.16,6.48,0,0,0,0,0
2014.6.15,1,996.96,42,132.48,0,132.48,3.12,0,0,0,0,0,3.12,23.04,54,86.64,108.24,126,132.48,121.2,113.28,100.8,68.16,35.76,18.72,5.52,0,0,0,0,0
2014.6.16,1,827.04,34,129.12,0,129.12,1.68,0,0,0,0,0,1.68,17.04,23.76,55.92,85.44,88.56,90.72,129.12,114,87.36,66.24,42.72,20.4,4.08,0,0,0,0,0
2014.6.17,1,264.48,11,64.8,0,64.8,1.2,0,0,0,0,0,0,1.2,1.92,8.16,10.08,18.72,22.08,33.6,32.16,20.4,64.8,30,17.52,3.84,0,0,0,0,0
2014.6.18,1,678,28,121.2,0,121.2,0.24,0,0,0,0,0,0,0.24,3.12,7.44,43.68,54.24,84.72,108.72,121.2,108.24,81.12,46.32,15.6,3.36,0,0,0,0,0
2014.6.19,1,1016.4,42,129.84,0,129.84,2.64,0,0,0,0,0,2.64,21.12,51.36,82.56,104.64,124.8,129.84,129.36,120.72,103.92,77.04,44.88,18.72,4.8,0,0,0,0,0
2014.6.20,1,723.36,30,116.64,0,116.64,1.44,0,0,0,0,0,1.44,6.48,30.48,56.88,93.12,108.48,116.64,104.4,69.6,49.92,40.32,26.16,14.64,4.8,0,0,0,0,0
2014.6.21,1,193.44,8,32.4,0,32.4,0.24,0,0,0,0,0,0.96,7.68,10.32,24.24,32.4,27.12,19.92,23.52,15.6,10.56,12.48,4.32,4.08,0.24,0,0,0,0,0
2014.6.22,1,418.8,17,49.68,0,49.68,5.28,0,0,0,0,0,0,5.28,18.24,24.48,43.68,32.64,49.44,49.68,45.84,48.24,44.4,26.88,24,6,0,0,0,0,0
2014.6.23,1,539.52,22,101.04,0,101.04,0.24,0,0,0,0,0,0.24,3.36,7.2,21.36,36.96,59.52,68.4,101.04,81.6,68.16,53.76,24.48,9.84,3.6,0,0,0,0,0
2014.6.24,1,696.24,29,104.64,0,104.64,0.72,0,0,0,0,0,1.68,16.32,50.64,76.08,76.8,69.36,48.48,86.64,95.52,104.64,42.48,18.48,8.4,0.72,0,0,0,0,0
2014.6.25,1,827.76,34,112.56,0,112.56,2.16,0,0,0,0,0,2.16,17.52,40.8,47.04,76.8,108.96,111.6,112.56,102.96,78.24,65.28,39.12,20.64,4.08,0,0,0,0,0
2014.6.26,1,958.56,40,121.44,0,121.44,3.12,0,0,0,0,0,3.12,16.32,40.8,83.52,105.36,121.44,112.8,113.52,119.52,99.6,69.36,39.36,24.72,9.12,0,0,0,0,0
2014.6.27,1,691.44,29,118.56,0,118.56,0.72,0,0,0,0,0,0.72,7.68,18.48,35.04,26.64,63.84,76.08,118.56,97.44,99.84,82.56,44.88,15.6,4.08,0,0,0,0,0
2014.6.28,1,929.52,39,128.88,0,128.88,2.64,0,0,0,0,0,2.64,14.88,26.4,76.08,103.2,96.24,126.96,128.88,113.52,99.6,74.4,45.12,17.52,4.08,0,0,0,0,0
2014.6.29,1,1016.64,42,135.84,0,135.84,1.2,0,0,0,0,0,1.2,18.72,52.08,84.48,110.4,128.64,135.84,135.6,125.28,107.04,58.32,31.44,20.64,6.96,0,0,0,0,0
2014.6.30,1,677.52,28,101.52,0,101.52,0.24,0,0,0,0,0,0.24,7.92,17.04,25.68,46.8,101.28,100.8,101.52,72,70.56,68.64,41.76,18.72,4.56,0,0,0,0,0
2014.7.1,1,948.48,40,122.16,0,122.16,1.44,0,0,0,0,0,1.44,15.84,42.96,75.6,103.44,107.28,121.2,122.16,114.96,99.84,73.2,44.4,20.88,5.28,0,0,0,0,0
2014.7.2,1,472.08,20,72.96,0,72.96,0.96,0,0,0,0,0,0.96,8.4,23.52,44.4,52.32,70.32,72.96,48,59.04,33.12,26.64,20.64,9.36,2.4,0,0,0,0,0
2014.7.3,1,343.92,14,71.52,0,71.52,1.2,0,0,0,0,0,0,6.24,10.8,28.08,31.92,48,71.52,59.04,56.4,22.8,5.28,1.2,2.64,0,0,0,0,0,0
2014.7.4,1,354.24,15,49.92,0,49.92,0.48,0,0,0,0,0,0.48,8.4,18,42.24,31.44,47.28,30.48,33.84,49.92,38.4,28.8,15.12,9.84,0,0,0,0,0,0
2014.7.5,1,518.64,22,87.12,0,87.12,3.84,0,0,0,0,0,0,3.84,23.52,35.76,49.44,59.04,87.12,41.28,50.88,63.12,44.4,36.24,18.96,5.04,0,0,0,0,0
2014.7.6,1,145.68,6,27.84,0,27.84,3.12,0,0,0,0,0,0,3.12,6.48,6.72,5.28,4.8,27.84,27.12,14.64,11.52,8.64,6.96,15.6,6.96,0,0,0,0,0
2014.7.7,1,318,13,48,0,48,2.88,0,0,0,0,0,0,2.88,17.28,24,48,35.76,41.52,39.84,23.52,21.36,23.04,23.76,14.16,2.88,0,0,0,0,0
2014.7.8,1,204,9,38.88,0,38.88,0.24,0,0,0,0,0,0,4.8,9.6,14.88,22.32,38.88,23.76,9.12,3.6,1.2,17.28,27.36,19.92,11.04,0.24,0,0,0,0
2014.7.9,1,482.88,20,95.76,0,95.76,0.24,0,0,0,0,0,0.24,8.64,20.88,25.68,35.52,42.72,50.16,53.52,67.68,95.76,60.96,13.68,6.72,0.72,0,0,0,0,0
2014.7.10,1,612.24,26,108.96,0,108.96,1.92,0,0,0,0,0,1.92,7.44,11.76,18.24,60.24,68.4,71.52,108.96,98.4,64.8,35.04,41.28,19.92,4.32,0,0,0,0,0
2014.7.11,1,846.24,35,110.4,0,110.4,0.24,0,0,0,0,0,0.24,10.08,38.4,92.88,102.96,91.68,110.4,106.08,84.24,68.64,78,45.12,14.88,2.64,0,0,0,0,0
2014.7.12,1,481.2,20,64.08,0,64.08,0.72,0,0,0,0,0,0.72,16.8,20.64,39.36,61.68,56.64,55.2,37.2,48.96,64.08,43.44,21.12,12.24,3.12,0,0,0,0,0
2014.7.13,1,445.92,19,88.32,0,88.32,1.92,0,0,0,0,0,0,0,1.92,6.72,24,44.4,39.12,50.64,65.76,88.32,60.96,34.32,23.52,6.24,0,0,0,0,0
2014.7.14,1,907.2,38,132.48,0,132.48,0.24,0,0,0,0,0,0.24,7.44,22.56,74.16,76.32,100.08,121.44,132.48,125.52,104.4,75.84,45.12,17.76,3.84,0,0,0,0,0
2014.7.15,1,468.48,20,80.88,0,80.88,0.24,0,0,0,0,0,0.96,15.6,29.52,54.24,51.36,37.44,45.12,80.88,71.04,49.44,24.48,6.72,1.44,0.24,0,0,0,0,0
2014.7.16,1,574.56,24,115.92,0,115.92,1.92,0,0,0,0,0,0,1.92,5.52,22.8,75.84,111.36,95.28,115.92,65.04,29.28,19.44,15.6,13.44,3.12,0,0,0,0,0
2014.7.17,1,330,14,53.04,0,53.04,2.4,0,0,0,0,0,0,0,2.4,18.96,47.04,47.28,37.2,48.96,53.04,32.4,18.72,17.52,6.48,0,0,0,0,0,0
2014.7.18,1,392.64,16,99.6,0,99.6,0.72,0,0,0,0,0,0,3.12,14.88,30,57.6,60.24,99.6,50.16,52.56,4.56,19.2,0.72,0,0,0,0,0,0,0
2014.7.19,1,838.08,35,126.96,0,126.96,1.2,0,0,0,0,0,1.2,12.96,43.44,68.16,57.6,88.32,126.96,103.68,122.4,98.64,48.48,38.4,21.36,6.48,0,0,0,0,0
2014.7.20,1,706.56,29,118.32,0,118.32,2.16,0,0,0,0,0,0,2.16,24.48,58.08,58.32,92.64,115.2,118.32,101.52,26.16,42.72,45.84,18.96,2.16,0,0,0,0,0
2014.7.21,1,1001.76,42,133.68,0,133.68,0.48,0,0,0,0,0,0.48,11.76,45.6,77.28,98.16,126,133.68,130.56,124.8,107.52,80.16,46.08,16.56,3.12,0,0,0,0,0
2014.7.22,1,827.04,34,126.24,0,126.24,0.72,0,0,0,0,0,0.72,12.24,30.24,58.56,71.52,97.2,109.68,126.24,116.16,94.56,70.8,24,12.96,2.16,0,0,0,0,0
2014.7.23,1,871.68,36,120.48,0,120.48,0.72,0,0,0,0,0,0.72,8.16,32.4,86.88,104.64,83.76,71.76,115.92,120.48,113.28,76.8,41.76,14.4,0.72,0,0,0,0,0
2014.7.24,1,933.36,39,127.68,0,127.68,0.72,0,0,0,0,0,0.72,12,43.44,59.28,108,102.48,127.68,126.48,121.2,104.4,77.76,38.64,9.6,1.68,0,0,0,0,0
2014.7.25,1,540.48,23,79.2,0,79.2,1.2,0,0,0,0,0,0,1.2,9.12,34.08,49.68,79.2,74.16,69.84,78.96,45.84,48.24,27.6,19.44,3.12,0,0,0,0,0
2014.7.26,1,791.28,33,124.32,0,124.32,2.88,0,0,0,0,0,0,3.6,12,45.84,62.64,78,104.4,124.32,122.16,100.08,73.92,44.88,16.56,2.88,0,0,0,0,0
2014.7.27,1,1054.56,44,137.76,0,137.76,0.48,0,0,0,0,0,0.48,9.6,49.2,95.76,114,128.64,134.64,137.76,124.08,111.36,80.88,48.48,16.32,3.36,0,0,0,0,0
2014.7.28,1,690.72,29,96.96,0,96.96,0.96,0,0,0,0,0,0.96,12,37.44,65.28,60,66.96,90.24,93.36,96.96,89.28,42.24,26.64,7.92,1.44,0,0,0,0,0
2014.7.29,1,825.36,34,124.56,0,124.56,3.36,0,0,0,0,0,0,6,26.4,51.12,90.48,85.2,99.12,124.56,123.36,103.44,70.8,27.36,14.16,3.36,0,0,0,0,0
2014.7.30,1,973.44,41,129.36,0,129.36,0.24,0,0,0,0,0,0.24,13.68,43.2,82.8,109.44,121.68,129.36,115.92,120.48,101.52,75.84,42.96,14.16,2.16,0,0,0,0,0
2014.7.31,1,1025.52,43,132,0,132,1.44,0,0,0,0,0,0,14.4,50.88,83.76,111.36,124.32,132,131.52,123.12,108.72,76.32,50.88,16.8,1.44,0,0,0,0,0
